Date,countryCode2,lat,long,Confirmed,Deaths,Recovered,Mortality/100
2020-04-10,AD,42.5063,1.5218,601,26,71,4.326123128
2020-04-11,AD,42.5063,1.5218,601,26,71,4.326123128
2020-04-12,AD,42.5063,1.5218,638,29,128,4.545454545
2020-04-13,AD,42.5063,1.5218,646,29,128,4.489164087
2020-04-14,AD,42.5063,1.5218,659,31,128,4.704097117
2020-04-15,AD,42.5063,1.5218,673,33,169,4.903417533
2020-04-16,AD,42.5063,1.5218,673,33,169,4.903417533
2020-04-17,AD,42.5063,1.5218,696,35,191,5.028735632
2020-04-18,AD,42.5063,1.5218,704,35,205,4.971590909
2020-04-19,AD,42.5063,1.5218,713,36,235,5.049088359
2020-04-20,AD,42.5063,1.5218,717,37,248,5.160390516
2020-04-21,AD,42.5063,1.5218,717,37,282,5.160390516
2020-04-22,AD,42.5063,1.5218,723,37,309,5.117565698
2020-04-23,AD,42.5063,1.5218,723,37,333,5.117565698
2020-04-24,AD,42.5063,1.5218,731,40,344,5.471956224
2020-04-25,AD,42.5063,1.5218,738,40,344,5.420054201
2020-04-26,AD,42.5063,1.5218,738,40,344,5.420054201
2020-04-27,AD,42.5063,1.5218,743,40,385,5.383580081
2020-04-28,AD,42.5063,1.5218,743,41,398,5.518169583
2020-04-29,AD,42.5063,1.5218,743,42,423,5.652759085
2020-04-30,AD,42.5063,1.5218,745,42,468,5.637583893
2020-05-01,AD,42.5063,1.5218,745,43,468,5.771812081
2020-05-02,AD,42.5063,1.5218,747,44,472,5.890227577
2020-05-03,AD,42.5063,1.5218,748,45,493,6.016042781
2020-05-04,AD,42.5063,1.5218,750,45,499,6
2020-05-05,AD,42.5063,1.5218,751,46,514,6.125166445
2020-05-06,AD,42.5063,1.5218,751,46,521,6.125166445
2020-05-07,AD,42.5063,1.5218,752,47,526,6.25
2020-05-08,AD,42.5063,1.5218,752,47,537,6.25
2020-05-09,AD,42.5063,1.5218,754,48,545,6.366047745
2020-05-10,AD,42.5063,1.5218,755,48,550,6.357615894
2020-05-11,AD,42.5063,1.5218,755,48,550,6.357615894
2020-05-12,AD,42.5063,1.5218,758,48,568,6.332453826
2020-05-13,AD,42.5063,1.5218,760,49,576,6.447368421
2020-05-14,AD,42.5063,1.5218,761,49,596,6.438896189
2020-05-15,AD,42.5063,1.5218,761,49,604,6.438896189
2020-05-16,AD,42.5063,1.5218,761,51,615,6.701708279
2020-05-17,AD,42.5063,1.5218,761,51,617,6.701708279
2020-05-18,AD,42.5063,1.5218,761,51,624,6.701708279
2020-05-19,AD,42.5063,1.5218,761,51,628,6.701708279
2020-05-20,AD,42.5063,1.5218,762,51,639,6.692913386
2020-05-21,AD,42.5063,1.5218,762,51,639,6.692913386
2020-05-22,AD,42.5063,1.5218,762,51,652,6.692913386
2020-05-23,AD,42.5063,1.5218,762,51,653,6.692913386
2020-05-24,AD,42.5063,1.5218,762,51,653,6.692913386
2020-05-25,AD,42.5063,1.5218,763,51,663,6.684141547
2020-05-26,AD,42.5063,1.5218,763,51,676,6.684141547
2020-05-27,AD,42.5063,1.5218,763,51,676,6.684141547
2020-05-28,AD,42.5063,1.5218,763,51,681,6.684141547
2020-05-29,AD,42.5063,1.5218,764,51,684,6.67539267
2020-05-30,AD,42.5063,1.5218,764,51,692,6.67539267
2020-05-31,AD,42.5063,1.5218,764,51,694,6.67539267
2020-06-01,AD,42.5063,1.5218,765,51,698,6.666666667
2020-06-02,AD,42.5063,1.5218,844,51,733,6.042654028
2020-06-03,AD,42.5063,1.5218,851,51,735,5.992949471
2020-06-04,AD,42.5063,1.5218,852,51,738,5.985915493
2020-01-22,AO,-11.2027,17.8739,0,0,0,
2020-01-23,AO,-11.2027,17.8739,0,0,0,
2020-01-24,AO,-11.2027,17.8739,0,0,0,
2020-01-25,AO,-11.2027,17.8739,0,0,0,
2020-01-26,AO,-11.2027,17.8739,0,0,0,
2020-01-27,AO,-11.2027,17.8739,0,0,0,
2020-01-28,AO,-11.2027,17.8739,0,0,0,
2020-01-29,AO,-11.2027,17.8739,0,0,0,
2020-01-30,AO,-11.2027,17.8739,0,0,0,
2020-01-31,AO,-11.2027,17.8739,0,0,0,
2020-02-01,AO,-11.2027,17.8739,0,0,0,
2020-02-02,AO,-11.2027,17.8739,0,0,0,
2020-02-03,AO,-11.2027,17.8739,0,0,0,
2020-02-04,AO,-11.2027,17.8739,0,0,0,
2020-02-05,AO,-11.2027,17.8739,0,0,0,
2020-02-06,AO,-11.2027,17.8739,0,0,0,
2020-02-07,AO,-11.2027,17.8739,0,0,0,
2020-02-08,AO,-11.2027,17.8739,0,0,0,
2020-02-09,AO,-11.2027,17.8739,0,0,0,
2020-02-10,AO,-11.2027,17.8739,0,0,0,
2020-02-11,AO,-11.2027,17.8739,0,0,0,
2020-02-12,AO,-11.2027,17.8739,0,0,0,
2020-02-13,AO,-11.2027,17.8739,0,0,0,
2020-02-14,AO,-11.2027,17.8739,0,0,0,
2020-02-15,AO,-11.2027,17.8739,0,0,0,
2020-02-16,AO,-11.2027,17.8739,0,0,0,
2020-02-17,AO,-11.2027,17.8739,0,0,0,
2020-02-18,AO,-11.2027,17.8739,0,0,0,
2020-02-19,AO,-11.2027,17.8739,0,0,0,
2020-02-20,AO,-11.2027,17.8739,0,0,0,
2020-02-21,AO,-11.2027,17.8739,0,0,0,
2020-02-22,AO,-11.2027,17.8739,0,0,0,
2020-02-23,AO,-11.2027,17.8739,0,0,0,
2020-02-24,AO,-11.2027,17.8739,0,0,0,
2020-02-25,AO,-11.2027,17.8739,0,0,0,
2020-02-26,AO,-11.2027,17.8739,0,0,0,
2020-02-27,AO,-11.2027,17.8739,0,0,0,
2020-02-28,AO,-11.2027,17.8739,0,0,0,
2020-02-29,AO,-11.2027,17.8739,0,0,0,
2020-03-01,AO,-11.2027,17.8739,0,0,0,
2020-03-02,AO,-11.2027,17.8739,0,0,0,
2020-03-03,AO,-11.2027,17.8739,0,0,0,
2020-03-04,AO,-11.2027,17.8739,0,0,0,
2020-03-05,AO,-11.2027,17.8739,0,0,0,
2020-03-06,AO,-11.2027,17.8739,0,0,0,
2020-03-07,AO,-11.2027,17.8739,0,0,0,
2020-03-08,AO,-11.2027,17.8739,0,0,0,
2020-03-09,AO,-11.2027,17.8739,0,0,0,
2020-03-10,AO,-11.2027,17.8739,0,0,0,
2020-03-11,AO,-11.2027,17.8739,0,0,0,
2020-03-12,AO,-11.2027,17.8739,0,0,0,
2020-03-13,AO,-11.2027,17.8739,0,0,0,
2020-03-14,AO,-11.2027,17.8739,0,0,0,
2020-03-15,AO,-11.2027,17.8739,0,0,0,
2020-03-16,AO,-11.2027,17.8739,0,0,0,
2020-03-17,AO,-11.2027,17.8739,0,0,0,
2020-03-18,AO,-11.2027,17.8739,0,0,0,
2020-03-19,AO,-11.2027,17.8739,0,0,0,
2020-03-20,AO,-11.2027,17.8739,1,0,0,0
2020-03-21,AO,-11.2027,17.8739,2,0,0,0
2020-03-22,AO,-11.2027,17.8739,2,0,0,0
2020-03-23,AO,-11.2027,17.8739,3,0,0,0
2020-03-24,AO,-11.2027,17.8739,3,0,0,0
2020-03-25,AO,-11.2027,17.8739,3,0,0,0
2020-03-26,AO,-11.2027,17.8739,4,0,0,0
2020-03-27,AO,-11.2027,17.8739,4,0,0,0
2020-03-28,AO,-11.2027,17.8739,5,0,0,0
2020-03-29,AO,-11.2027,17.8739,7,2,0,28.57142857
2020-03-30,AO,-11.2027,17.8739,7,2,0,28.57142857
2020-03-31,AO,-11.2027,17.8739,7,2,1,28.57142857
2020-04-01,AO,-11.2027,17.8739,8,2,1,25
2020-04-02,AO,-11.2027,17.8739,8,2,1,25
2020-04-03,AO,-11.2027,17.8739,8,2,1,25
2020-04-04,AO,-11.2027,17.8739,10,2,2,20
2020-04-05,AO,-11.2027,17.8739,14,2,2,14.28571429
2020-04-06,AO,-11.2027,17.8739,16,2,2,12.5
2020-04-07,AO,-11.2027,17.8739,17,2,2,11.76470588
2020-04-08,AO,-11.2027,17.8739,19,2,2,10.52631579
2020-04-09,AO,-11.2027,17.8739,19,2,2,10.52631579
2020-04-10,AO,-11.2027,17.8739,19,2,2,10.52631579
2020-04-11,AO,-11.2027,17.8739,19,2,4,10.52631579
2020-04-12,AO,-11.2027,17.8739,19,2,4,10.52631579
2020-04-13,AO,-11.2027,17.8739,19,2,4,10.52631579
2020-04-14,AO,-11.2027,17.8739,19,2,5,10.52631579
2020-04-15,AO,-11.2027,17.8739,19,2,5,10.52631579
2020-04-16,AO,-11.2027,17.8739,19,2,5,10.52631579
2020-04-17,AO,-11.2027,17.8739,19,2,5,10.52631579
2020-04-18,AO,-11.2027,17.8739,24,2,6,8.333333333
2020-04-19,AO,-11.2027,17.8739,24,2,6,8.333333333
2020-04-20,AO,-11.2027,17.8739,24,2,6,8.333333333
2020-04-21,AO,-11.2027,17.8739,24,2,6,8.333333333
2020-04-22,AO,-11.2027,17.8739,25,2,6,8
2020-04-23,AO,-11.2027,17.8739,25,2,6,8
2020-04-24,AO,-11.2027,17.8739,25,2,6,8
2020-04-25,AO,-11.2027,17.8739,25,2,6,8
2020-04-26,AO,-11.2027,17.8739,26,2,6,7.692307692
2020-04-27,AO,-11.2027,17.8739,27,2,6,7.407407407
2020-04-28,AO,-11.2027,17.8739,27,2,6,7.407407407
2020-04-29,AO,-11.2027,17.8739,27,2,7,7.407407407
2020-04-30,AO,-11.2027,17.8739,27,2,7,7.407407407
2020-05-01,AO,-11.2027,17.8739,30,2,11,6.666666667
2020-05-02,AO,-11.2027,17.8739,35,2,11,5.714285714
2020-05-03,AO,-11.2027,17.8739,35,2,11,5.714285714
2020-05-04,AO,-11.2027,17.8739,35,2,11,5.714285714
2020-05-05,AO,-11.2027,17.8739,36,2,11,5.555555556
2020-05-06,AO,-11.2027,17.8739,36,2,11,5.555555556
2020-05-07,AO,-11.2027,17.8739,36,2,11,5.555555556
2020-05-08,AO,-11.2027,17.8739,43,2,11,4.651162791
2020-05-09,AO,-11.2027,17.8739,43,2,13,4.651162791
2020-05-10,AO,-11.2027,17.8739,45,2,13,4.444444444
2020-05-11,AO,-11.2027,17.8739,45,2,13,4.444444444
2020-05-12,AO,-11.2027,17.8739,45,2,13,4.444444444
2020-05-13,AO,-11.2027,17.8739,45,2,14,4.444444444
2020-05-14,AO,-11.2027,17.8739,48,2,14,4.166666667
2020-05-15,AO,-11.2027,17.8739,48,2,17,4.166666667
2020-05-16,AO,-11.2027,17.8739,48,2,17,4.166666667
2020-05-17,AO,-11.2027,17.8739,48,2,17,4.166666667
2020-05-18,AO,-11.2027,17.8739,50,3,17,6
2020-05-19,AO,-11.2027,17.8739,52,3,17,5.769230769
2020-05-20,AO,-11.2027,17.8739,52,3,17,5.769230769
2020-05-21,AO,-11.2027,17.8739,58,3,17,5.172413793
2020-05-22,AO,-11.2027,17.8739,60,3,17,5
2020-05-23,AO,-11.2027,17.8739,61,4,18,6.557377049
2020-05-24,AO,-11.2027,17.8739,69,4,18,5.797101449
2020-05-25,AO,-11.2027,17.8739,70,4,18,5.714285714
2020-05-26,AO,-11.2027,17.8739,70,4,18,5.714285714
2020-05-27,AO,-11.2027,17.8739,71,4,18,5.633802817
2020-05-28,AO,-11.2027,17.8739,74,4,18,5.405405405
2020-05-29,AO,-11.2027,17.8739,81,4,18,4.938271605
2020-05-30,AO,-11.2027,17.8739,84,4,18,4.761904762
2020-05-31,AO,-11.2027,17.8739,86,4,18,4.651162791
2020-06-01,AO,-11.2027,17.8739,86,4,18,4.651162791
2020-06-02,AO,-11.2027,17.8739,86,4,18,4.651162791
2020-06-03,AO,-11.2027,17.8739,86,4,18,4.651162791
2020-06-04,AO,-11.2027,17.8739,86,4,18,4.651162791
2020-01-22,AG,17.0608,-61.7964,0,0,0,
2020-01-23,AG,17.0608,-61.7964,0,0,0,
2020-01-24,AG,17.0608,-61.7964,0,0,0,
2020-01-25,AG,17.0608,-61.7964,0,0,0,
2020-01-26,AG,17.0608,-61.7964,0,0,0,
2020-01-27,AG,17.0608,-61.7964,0,0,0,
2020-01-28,AG,17.0608,-61.7964,0,0,0,
2020-01-29,AG,17.0608,-61.7964,0,0,0,
2020-01-30,AG,17.0608,-61.7964,0,0,0,
2020-01-31,AG,17.0608,-61.7964,0,0,0,
2020-02-01,AG,17.0608,-61.7964,0,0,0,
2020-02-02,AG,17.0608,-61.7964,0,0,0,
2020-02-03,AG,17.0608,-61.7964,0,0,0,
2020-02-04,AG,17.0608,-61.7964,0,0,0,
2020-02-05,AG,17.0608,-61.7964,0,0,0,
2020-02-06,AG,17.0608,-61.7964,0,0,0,
2020-02-07,AG,17.0608,-61.7964,0,0,0,
2020-02-08,AG,17.0608,-61.7964,0,0,0,
2020-02-09,AG,17.0608,-61.7964,0,0,0,
2020-02-10,AG,17.0608,-61.7964,0,0,0,
2020-02-11,AG,17.0608,-61.7964,0,0,0,
2020-02-12,AG,17.0608,-61.7964,0,0,0,
2020-02-13,AG,17.0608,-61.7964,0,0,0,
2020-02-14,AG,17.0608,-61.7964,0,0,0,
2020-02-15,AG,17.0608,-61.7964,0,0,0,
2020-02-16,AG,17.0608,-61.7964,0,0,0,
2020-02-17,AG,17.0608,-61.7964,0,0,0,
2020-02-18,AG,17.0608,-61.7964,0,0,0,
2020-02-19,AG,17.0608,-61.7964,0,0,0,
2020-02-20,AG,17.0608,-61.7964,0,0,0,
2020-02-21,AG,17.0608,-61.7964,0,0,0,
2020-02-22,AG,17.0608,-61.7964,0,0,0,
2020-02-23,AG,17.0608,-61.7964,0,0,0,
2020-02-24,AG,17.0608,-61.7964,0,0,0,
2020-02-25,AG,17.0608,-61.7964,0,0,0,
2020-02-26,AG,17.0608,-61.7964,0,0,0,
2020-02-27,AG,17.0608,-61.7964,0,0,0,
2020-02-28,AG,17.0608,-61.7964,0,0,0,
2020-02-29,AG,17.0608,-61.7964,0,0,0,
2020-03-01,AG,17.0608,-61.7964,0,0,0,
2020-03-02,AG,17.0608,-61.7964,0,0,0,
2020-03-03,AG,17.0608,-61.7964,0,0,0,
2020-03-04,AG,17.0608,-61.7964,0,0,0,
2020-03-05,AG,17.0608,-61.7964,0,0,0,
2020-03-06,AG,17.0608,-61.7964,0,0,0,
2020-03-07,AG,17.0608,-61.7964,0,0,0,
2020-03-08,AG,17.0608,-61.7964,0,0,0,
2020-03-09,AG,17.0608,-61.7964,0,0,0,
2020-03-10,AG,17.0608,-61.7964,0,0,0,
2020-03-11,AG,17.0608,-61.7964,0,0,0,
2020-03-12,AG,17.0608,-61.7964,0,0,0,
2020-03-13,AG,17.0608,-61.7964,1,0,0,0
2020-03-14,AG,17.0608,-61.7964,1,0,0,0
2020-03-15,AG,17.0608,-61.7964,1,0,0,0
2020-03-16,AG,17.0608,-61.7964,1,0,0,0
2020-03-17,AG,17.0608,-61.7964,1,0,0,0
2020-03-18,AG,17.0608,-61.7964,1,0,0,0
2020-03-19,AG,17.0608,-61.7964,1,0,0,0
2020-03-20,AG,17.0608,-61.7964,1,0,0,0
2020-03-21,AG,17.0608,-61.7964,1,0,0,0
2020-03-22,AG,17.0608,-61.7964,1,0,0,0
2020-03-23,AG,17.0608,-61.7964,3,0,0,0
2020-03-24,AG,17.0608,-61.7964,3,0,0,0
2020-03-25,AG,17.0608,-61.7964,3,0,0,0
2020-03-26,AG,17.0608,-61.7964,7,0,0,0
2020-03-27,AG,17.0608,-61.7964,7,0,0,0
2020-03-28,AG,17.0608,-61.7964,7,0,0,0
2020-03-29,AG,17.0608,-61.7964,7,0,0,0
2020-03-30,AG,17.0608,-61.7964,7,0,0,0
2020-03-31,AG,17.0608,-61.7964,7,0,0,0
2020-04-01,AG,17.0608,-61.7964,7,0,0,0
2020-04-02,AG,17.0608,-61.7964,9,0,0,0
2020-04-03,AG,17.0608,-61.7964,15,0,0,0
2020-04-04,AG,17.0608,-61.7964,15,0,0,0
2020-04-05,AG,17.0608,-61.7964,15,0,0,0
2020-04-06,AG,17.0608,-61.7964,15,0,0,0
2020-04-07,AG,17.0608,-61.7964,19,1,0,5.263157895
2020-04-08,AG,17.0608,-61.7964,19,2,0,10.52631579
2020-04-09,AG,17.0608,-61.7964,19,2,0,10.52631579
2020-04-10,AG,17.0608,-61.7964,19,2,0,10.52631579
2020-04-11,AG,17.0608,-61.7964,21,2,0,9.523809524
2020-04-12,AG,17.0608,-61.7964,21,2,0,9.523809524
2020-04-13,AG,17.0608,-61.7964,23,2,0,8.695652174
2020-04-14,AG,17.0608,-61.7964,23,2,3,8.695652174
2020-04-15,AG,17.0608,-61.7964,23,2,3,8.695652174
2020-04-16,AG,17.0608,-61.7964,23,3,3,13.04347826
2020-04-17,AG,17.0608,-61.7964,23,3,3,13.04347826
2020-04-18,AG,17.0608,-61.7964,23,3,3,13.04347826
2020-04-19,AG,17.0608,-61.7964,23,3,3,13.04347826
2020-04-20,AG,17.0608,-61.7964,23,3,3,13.04347826
2020-04-21,AG,17.0608,-61.7964,23,3,7,13.04347826
2020-04-22,AG,17.0608,-61.7964,24,3,10,12.5
2020-04-23,AG,17.0608,-61.7964,24,3,10,12.5
2020-04-24,AG,17.0608,-61.7964,24,3,11,12.5
2020-04-25,AG,17.0608,-61.7964,24,3,11,12.5
2020-04-26,AG,17.0608,-61.7964,24,3,11,12.5
2020-04-27,AG,17.0608,-61.7964,24,3,11,12.5
2020-04-28,AG,17.0608,-61.7964,24,3,11,12.5
2020-04-29,AG,17.0608,-61.7964,24,3,11,12.5
2020-04-30,AG,17.0608,-61.7964,24,3,11,12.5
2020-05-01,AG,17.0608,-61.7964,25,3,15,12
2020-05-02,AG,17.0608,-61.7964,25,3,15,12
2020-05-03,AG,17.0608,-61.7964,25,3,15,12
2020-05-04,AG,17.0608,-61.7964,25,3,15,12
2020-05-05,AG,17.0608,-61.7964,25,3,16,12
2020-05-06,AG,17.0608,-61.7964,25,3,16,12
2020-05-07,AG,17.0608,-61.7964,25,3,16,12
2020-05-08,AG,17.0608,-61.7964,25,3,16,12
2020-05-09,AG,17.0608,-61.7964,25,3,19,12
2020-05-10,AG,17.0608,-61.7964,25,3,19,12
2020-05-11,AG,17.0608,-61.7964,25,3,19,12
2020-05-12,AG,17.0608,-61.7964,25,3,19,12
2020-05-13,AG,17.0608,-61.7964,25,3,19,12
2020-05-14,AG,17.0608,-61.7964,25,3,19,12
2020-05-15,AG,17.0608,-61.7964,25,3,19,12
2020-05-16,AG,17.0608,-61.7964,25,3,19,12
2020-05-17,AG,17.0608,-61.7964,25,3,19,12
2020-05-18,AG,17.0608,-61.7964,25,3,19,12
2020-05-19,AG,17.0608,-61.7964,25,3,19,12
2020-05-20,AG,17.0608,-61.7964,25,3,19,12
2020-05-21,AG,17.0608,-61.7964,25,3,19,12
2020-05-22,AG,17.0608,-61.7964,25,3,19,12
2020-05-23,AG,17.0608,-61.7964,25,3,19,12
2020-05-24,AG,17.0608,-61.7964,25,3,19,12
2020-05-25,AG,17.0608,-61.7964,25,3,19,12
2020-05-26,AG,17.0608,-61.7964,25,3,19,12
2020-05-27,AG,17.0608,-61.7964,25,3,19,12
2020-05-28,AG,17.0608,-61.7964,25,3,19,12
2020-05-29,AG,17.0608,-61.7964,25,3,19,12
2020-05-30,AG,17.0608,-61.7964,25,3,19,12
2020-05-31,AG,17.0608,-61.7964,26,3,19,11.53846154
2020-06-01,AG,17.0608,-61.7964,26,3,19,11.53846154
2020-06-02,AG,17.0608,-61.7964,26,3,20,11.53846154
2020-06-03,AG,17.0608,-61.7964,26,3,20,11.53846154
2020-06-04,AG,17.0608,-61.7964,26,3,20,11.53846154
2020-01-22,AR,-38.4161,-63.6167,0,0,0,
2020-01-23,AR,-38.4161,-63.6167,0,0,0,
2020-01-24,AR,-38.4161,-63.6167,0,0,0,
2020-01-25,AR,-38.4161,-63.6167,0,0,0,
2020-01-26,AR,-38.4161,-63.6167,0,0,0,
2020-01-27,AR,-38.4161,-63.6167,0,0,0,
2020-01-28,AR,-38.4161,-63.6167,0,0,0,
2020-01-29,AR,-38.4161,-63.6167,0,0,0,
2020-01-30,AR,-38.4161,-63.6167,0,0,0,
2020-01-31,AR,-38.4161,-63.6167,0,0,0,
2020-02-01,AR,-38.4161,-63.6167,0,0,0,
2020-02-02,AR,-38.4161,-63.6167,0,0,0,
2020-02-03,AR,-38.4161,-63.6167,0,0,0,
2020-02-04,AR,-38.4161,-63.6167,0,0,0,
2020-02-05,AR,-38.4161,-63.6167,0,0,0,
2020-02-06,AR,-38.4161,-63.6167,0,0,0,
2020-02-07,AR,-38.4161,-63.6167,0,0,0,
2020-02-08,AR,-38.4161,-63.6167,0,0,0,
2020-02-09,AR,-38.4161,-63.6167,0,0,0,
2020-02-10,AR,-38.4161,-63.6167,0,0,0,
2020-02-11,AR,-38.4161,-63.6167,0,0,0,
2020-02-12,AR,-38.4161,-63.6167,0,0,0,
2020-02-13,AR,-38.4161,-63.6167,0,0,0,
2020-02-14,AR,-38.4161,-63.6167,0,0,0,
2020-02-15,AR,-38.4161,-63.6167,0,0,0,
2020-02-16,AR,-38.4161,-63.6167,0,0,0,
2020-02-17,AR,-38.4161,-63.6167,0,0,0,
2020-02-18,AR,-38.4161,-63.6167,0,0,0,
2020-02-19,AR,-38.4161,-63.6167,0,0,0,
2020-02-20,AR,-38.4161,-63.6167,0,0,0,
2020-02-21,AR,-38.4161,-63.6167,0,0,0,
2020-02-22,AR,-38.4161,-63.6167,0,0,0,
2020-02-23,AR,-38.4161,-63.6167,0,0,0,
2020-02-24,AR,-38.4161,-63.6167,0,0,0,
2020-02-25,AR,-38.4161,-63.6167,0,0,0,
2020-02-26,AR,-38.4161,-63.6167,0,0,0,
2020-02-27,AR,-38.4161,-63.6167,0,0,0,
2020-02-28,AR,-38.4161,-63.6167,0,0,0,
2020-02-29,AR,-38.4161,-63.6167,0,0,0,
2020-03-01,AR,-38.4161,-63.6167,0,0,0,
2020-03-02,AR,-38.4161,-63.6167,0,0,0,
2020-03-03,AR,-38.4161,-63.6167,1,0,0,0
2020-03-04,AR,-38.4161,-63.6167,1,0,0,0
2020-03-05,AR,-38.4161,-63.6167,1,0,0,0
2020-03-06,AR,-38.4161,-63.6167,2,0,0,0
2020-03-07,AR,-38.4161,-63.6167,8,0,0,0
2020-03-08,AR,-38.4161,-63.6167,12,1,0,8.333333333
2020-03-09,AR,-38.4161,-63.6167,12,1,0,8.333333333
2020-03-10,AR,-38.4161,-63.6167,17,1,0,5.882352941
2020-03-11,AR,-38.4161,-63.6167,19,1,0,5.263157895
2020-03-12,AR,-38.4161,-63.6167,19,1,0,5.263157895
2020-03-13,AR,-38.4161,-63.6167,31,2,0,6.451612903
2020-03-14,AR,-38.4161,-63.6167,34,2,1,5.882352941
2020-03-15,AR,-38.4161,-63.6167,45,2,1,4.444444444
2020-03-16,AR,-38.4161,-63.6167,56,2,1,3.571428571
2020-03-17,AR,-38.4161,-63.6167,68,2,3,2.941176471
2020-03-18,AR,-38.4161,-63.6167,79,2,3,2.53164557
2020-03-19,AR,-38.4161,-63.6167,97,3,3,3.092783505
2020-03-20,AR,-38.4161,-63.6167,128,3,3,2.34375
2020-03-21,AR,-38.4161,-63.6167,158,4,3,2.53164557
2020-03-22,AR,-38.4161,-63.6167,266,4,3,1.503759398
2020-03-23,AR,-38.4161,-63.6167,301,4,3,1.328903654
2020-03-24,AR,-38.4161,-63.6167,387,6,52,1.550387597
2020-03-25,AR,-38.4161,-63.6167,387,8,52,2.067183463
2020-03-26,AR,-38.4161,-63.6167,502,9,63,1.792828685
2020-03-27,AR,-38.4161,-63.6167,589,13,72,2.20713073
2020-03-28,AR,-38.4161,-63.6167,690,18,72,2.608695652
2020-03-29,AR,-38.4161,-63.6167,745,19,72,2.55033557
2020-03-30,AR,-38.4161,-63.6167,820,23,228,2.804878049
2020-03-31,AR,-38.4161,-63.6167,1054,27,240,2.561669829
2020-04-01,AR,-38.4161,-63.6167,1054,28,248,2.65654649
2020-04-02,AR,-38.4161,-63.6167,1133,36,256,3.177405119
2020-04-03,AR,-38.4161,-63.6167,1265,39,266,3.083003953
2020-04-04,AR,-38.4161,-63.6167,1451,43,279,2.963473467
2020-04-05,AR,-38.4161,-63.6167,1451,44,280,3.032391454
2020-04-06,AR,-38.4161,-63.6167,1554,48,325,3.088803089
2020-04-07,AR,-38.4161,-63.6167,1628,56,338,3.43980344
2020-04-08,AR,-38.4161,-63.6167,1715,63,358,3.673469388
2020-04-09,AR,-38.4161,-63.6167,1795,72,365,4.011142061
2020-04-10,AR,-38.4161,-63.6167,1975,82,375,4.151898734
2020-04-11,AR,-38.4161,-63.6167,1975,83,440,4.202531646
2020-04-12,AR,-38.4161,-63.6167,2142,90,468,4.201680672
2020-04-13,AR,-38.4161,-63.6167,2208,97,515,4.393115942
2020-04-14,AR,-38.4161,-63.6167,2277,102,559,4.479578393
2020-04-15,AR,-38.4161,-63.6167,2443,111,596,4.543593942
2020-04-16,AR,-38.4161,-63.6167,2571,115,631,4.472967717
2020-04-17,AR,-38.4161,-63.6167,2669,123,666,4.608467591
2020-04-18,AR,-38.4161,-63.6167,2758,129,685,4.677302393
2020-04-19,AR,-38.4161,-63.6167,2839,132,709,4.64952448
2020-04-20,AR,-38.4161,-63.6167,2941,136,737,4.624277457
2020-04-21,AR,-38.4161,-63.6167,3031,147,840,4.849884527
2020-04-22,AR,-38.4161,-63.6167,3144,152,872,4.834605598
2020-04-23,AR,-38.4161,-63.6167,3435,165,919,4.80349345
2020-04-24,AR,-38.4161,-63.6167,3607,176,976,4.879401164
2020-04-25,AR,-38.4161,-63.6167,3780,185,1030,4.894179894
2020-04-26,AR,-38.4161,-63.6167,3892,192,1107,4.9331963
2020-04-27,AR,-38.4161,-63.6167,4003,197,1140,4.921309018
2020-04-28,AR,-38.4161,-63.6167,4127,207,1162,5.015749939
2020-04-29,AR,-38.4161,-63.6167,4285,214,1192,4.994165694
2020-04-30,AR,-38.4161,-63.6167,4428,218,1256,4.923215899
2020-05-01,AR,-38.4161,-63.6167,4532,225,1292,4.964695499
2020-05-02,AR,-38.4161,-63.6167,4681,237,1320,5.063020722
2020-05-03,AR,-38.4161,-63.6167,4783,246,1354,5.143215555
2020-05-04,AR,-38.4161,-63.6167,4887,260,1442,5.320237364
2020-05-05,AR,-38.4161,-63.6167,5020,264,1472,5.258964143
2020-05-06,AR,-38.4161,-63.6167,5208,273,1524,5.241935484
2020-05-07,AR,-38.4161,-63.6167,5371,282,1601,5.250418916
2020-05-08,AR,-38.4161,-63.6167,5611,293,1659,5.221885582
2020-05-09,AR,-38.4161,-63.6167,5776,300,1728,5.193905817
2020-05-10,AR,-38.4161,-63.6167,6034,305,1757,5.054690089
2020-05-11,AR,-38.4161,-63.6167,6278,314,1837,5.001592864
2020-05-12,AR,-38.4161,-63.6167,6563,319,1862,4.860582051
2020-05-13,AR,-38.4161,-63.6167,6879,329,2266,4.7826719
2020-05-14,AR,-38.4161,-63.6167,7134,353,2385,4.948135688
2020-05-15,AR,-38.4161,-63.6167,7479,356,2497,4.759994652
2020-05-16,AR,-38.4161,-63.6167,7805,363,2534,4.65086483
2020-05-17,AR,-38.4161,-63.6167,8068,373,2569,4.623202776
2020-05-18,AR,-38.4161,-63.6167,8371,382,2625,4.563373552
2020-05-19,AR,-38.4161,-63.6167,8809,393,2872,4.46134635
2020-05-20,AR,-38.4161,-63.6167,9283,403,2933,4.341268986
2020-05-21,AR,-38.4161,-63.6167,9931,416,3032,4.188903434
2020-05-22,AR,-38.4161,-63.6167,10649,433,3062,4.066109494
2020-05-23,AR,-38.4161,-63.6167,11353,445,3530,3.91966881
2020-05-24,AR,-38.4161,-63.6167,12076,452,3732,3.742961245
2020-05-25,AR,-38.4161,-63.6167,12628,467,3999,3.698131137
